Activity Totals Data Participant ID,Activity Totals Data Entry Date,Activity Totals Data Stddev La,Activity Totals Data Total La,Activity Totals Data Avg Actual LA,Activity Totals Data Avg Normalized La,Activity Totals Data Average Actual LA,Activity Totals Data Average Actual RA,Activity Totals Data Count,Activity Totals Data La Avg Normalized,Activity Totals Data Total La
151,2016-09-05,172.2398429456994,93578.85,636.5908163265307,1590.1045510163267,636.590816,573.342828,1,1590.104551,93578.85
151,2016-12-10,183.86627851293815,90701.14000000001,608.7324832214764,1520.5187808198657,608.732483,633.302986,1,1520.518781,90701.14
151,2017-05-20,213.14847210697152,112295.84000000001,743.6810596026492,1857.5992726421198,743.68106,664.640805,1,1857.599273,112295.84
151,2017-10-08,193.16846314996,108871.07999999999,721.0005298013244,1800.9468473610596,721.00053,705.094362,1,1800.946847,108871.08
151,2015-10-19,136.83933167868557,80897.14,535.7426490066225,1338.2015613652982,535.742649,488.908658,1,1338.201561,80897.14
151,2017-09-02,216.84902128574475,114190.87,751.2557236842105,1876.5196018702632,751.255724,709.127124,1,1876.519602,114190.87
151,2015-11-15,148.27679318787074,81698.65000000001,537.4911184210526,1342.568965201316,537.491118,468.016376,1,1342.568965,81698.65
151,2015-06-09,184.51711697702007,96461.95999999999,634.6181578947368,1585.177157988421,634.618158,585.731524,1,1585.177158,96461.96
151,2015-08-10,126.50662417701263,65114.53,425.5851633986928,1063.0453468844446,425.585163,448.105333,1,1063.045347,65114.53
151,2015-12-18,167.07495302065044,86773.25000000001,563.4626623376624,1407.4418303441562,563.462662,508.331553,1,1407.44183,86773.25
151,2015-05-16,88.32569642334171,44859.16,287.5587179487179,718.2768182758974,287.558718,301.407124,1,718.276818,44859.16
150,2018-06-25,,,,,0,20.143684,1,0,0
150,2016-07-24,14.42188527602983,1437.07,29.32795918367347,73.25666687918368,29.327959,25.997021,1,73.256667,1437.07
150,2017-09-02,13.350711298536526,1308.54,26.704897959183675,66.70466913795919,26.704898,28.613958,1,66.704669,1308.54
150,2019-07-20,13.998984633733627,1797.46,35.9492,89.7954935248,35.9492,33.756111,1,89.795494,1797.46
150,2020-11-16,11.132781468460152,1152.5900000000001,23.051800000000004,57.57980031920001,23.0518,28.087059,1,57.5798,1152.59
150,2019-12-23,10.430910166325814,880.6100000000001,17.612200000000005,43.992528096800015,17.6122,31.686327,1,43.992528,880.61
150,2019-06-17,16.440270492834085,1551.4999999999998,31.030000000000005,77.50809932000001,31.03,37.652451,1,77.508099,1551.5
150,2017-03-03,13.66683928633213,1243.9600000000003,24.391372549019614,60.92584357333335,24.391373,24.0278,1,60.925844,1243.96
150,2018-05-27,18.10222722945071,1520.6499999999999,29.816666666666666,74.47738193333333,29.816667,40.382041,1,74.477382,1520.65
150,2019-03-11,15.035241591204391,1701.83,32.72749999999999,81.74818950999999,32.7275,32.943455,1,81.74819,1701.83
150,2019-09-22,12.072249441128733,1543.0399999999995,28.574814814814815,71.3754297362963,28.574815,28.317193,1,71.37543,1543.04
150,2021-06-16,15.501924203981067,895.1999999999998,15.985714285714284,39.929820514285716,15.985714,31.332963,1,39.929821,895.2
150,2018-07-23,15.730433541734945,3703.4699999999984,39.82225806451612,99.46978837290321,39.822258,32.141827,1,99.469788,3703.47
150,2016-03-13,17.727497211020378,4438.429999999999,47.217340425531916,117.94155047787235,47.21734,49.078229,1,117.94155,4438.43
150,2016-05-21,15.404706633611287,3432.549999999999,36.51648936170212,91.21249385319148,36.516489,34.050632,1,91.212494,3432.55
150,2018-02-18,11.456240087246242,2504.8500000000004,26.64734042553191,66.56089939787233,26.64734,29.002604,1,66.560899,2504.85
150,2017-04-29,13.497094836510408,2803.71,29.512736842105262,73.71821264463158,29.512737,25.702813,1,73.718213,2803.71
150,2017-07-01,12.710629183644725,2813.1300000000006,29.61189473684211,73.96589359705266,29.611895,26.239091,1,73.965894,2813.13
150,2018-04-28,12.863958956028911,1968.34,20.719368421052636,51.753750094315805,20.719368,21.346263,1,51.75375,1968.34
150,2016-04-17,17.297274970022816,3860.45,40.636315789473684,101.50317757684212,40.636316,44.095158,1,101.503178,3860.45
150,2017-01-01,14.923247748377781,2715.1200000000003,28.580210526315792,71.38890738189475,28.580211,27.973368,1,71.388907,2715.12
150,2016-09-24,16.856639126219047,3617.6399999999994,37.68374999999999,94.12812883499998,37.68375,30.924421,1,94.128129,3617.64
150,2016-06-18,15.499835695698282,3004.3800000000006,30.97298969072165,77.36569646103094,30.97299,27.435306,1,77.365696,3004.38
150,2017-04-02,13.733858413584969,2767.890000000001,28.53494845360825,71.27584978515465,28.534948,28.265208,1,71.27585,2767.89
150,2019-04-13,10.525127833663042,2296.18,23.671958762886593,59.1288601641237,23.671959,21.628224,1,59.12886,2296.18
150,2015-07-13,16.61889646788704,4323.71,43.67383838383839,109.09043516404041,43.673838,47.968384,1,109.090435,4323.71
150,2015-02-06,25.494933444791727,8521.44,86.0751515151515,215.0023007612121,86.075152,94.689703,1,215.002301,8521.44
150,2018-11-25,13.49012462746903,3065.04,30.65040000000001,76.55991773760003,30.6504,34.95451,1,76.559918,3065.04
150,2019-11-26,14.968449554332809,2179.2599999999998,21.792599999999993,54.43451515439999,21.7926,25.364393,1,54.434515,2179.26
150,2019-05-13,12.219109596313992,2362.5199999999995,23.39128712871287,58.42778620673268,23.391287,32.777525,1,58.427786,2362.52
150,2017-10-01,14.627348024089049,3043.81,30.136732673267325,75.27685688752476,30.136733,30.737158,1,75.276857,3043.81
150,2018-10-26,14.245795513336711,2753.579999999999,26.995882352941177,67.43150276,26.995882,34.98,1,67.431503,2753.58
150,2015-06-13,18.438310891930872,5640.490000000002,54.76203883495145,136.78703013165048,54.762039,49.868687,1,136.78703,5640.49
150,2019-08-18,13.372899426916705,2632.45,25.557766990291263,63.839314930097096,25.557767,28.109429,1,63.839315,2632.45
150,2020-01-26,15.67127493517125,3109.71,29.901057692307692,74.68817755038462,29.901058,32.9584,1,74.688178,3109.71
150,2015-04-13,26.470452987692266,6972.329999999998,66.40314285714285,165.86469196685715,66.403143,64.925941,1,165.864692,6972.33
150,2016-01-02,20.226374031550353,5307.81,49.146388888888886,122.76001260777778,49.146389,43.162059,1,122.760013,5307.81
150,2020-07-11,16.41792706386006,3006.62,27.33290909090909,68.27334297527273,27.332909,29.559259,1,68.273343,3006.62
150,2021-09-21,18.07460773206966,3060.1800000000003,26.61026086956522,66.46828045147828,26.610261,23.439273,1,66.46828,3060.18
150,2021-05-10,11.838675020577098,2835.67,23.05422764227642,57.585864190894306,23.054228,17.692054,1,57.585864,2835.67
150,2016-11-25,15.94814946054261,4514.64,32.01872340425532,79.97777614297873,32.018723,30.764857,1,79.977776,4514.64
150,2016-10-23,17.137953458168923,5034.0599999999995,35.20321678321678,87.93214382265734,35.203217,32.131565,1,87.932144,5034.06
150,2017-07-29,13.167016538486275,4791.88,33.509650349650364,83.70187906797207,33.50965,27.838151,1,83.701879,4791.88
150,2016-02-12,18.566134732594,7688.05,52.65787671232876,131.53116139863013,52.657877,50.279103,1,131.531161,7688.05
150,2017-01-30,16.149331180916768,4214.0199999999995,28.863150684931515,72.09564775945208,28.863151,29.665503,1,72.095648,4214.02
150,2017-11-05,14.015348579891281,4175.74,28.406394557823134,70.95474220789117,28.406395,32.995468,1,70.954742,4175.74
150,2017-12-15,18.73162372012898,3967.1600000000003,26.805135135135135,66.9550459664865,26.805135,34.722378,1,66.955046,3967.16
150,2015-11-28,17.194213492467846,5873.62,39.68662162162162,99.13098969783783,39.686622,42.335033,1,99.13099,5873.62
150,2015-03-13,27.24762535993003,10684.86,72.19500000000001,180.33184758000004,72.195,68.380196,1,180.331848,10684.86
150,2017-05-29,14.942907694866152,4766.45,31.989597315436242,79.90502371677853,31.989597,30.756096,1,79.905024,4766.45
150,2018-01-20,16.146521341264414,4987.299999999999,33.47181208053691,83.60736497449663,33.471812,33.378041,1,83.607365,4987.3
150,2019-01-12,14.047059019460155,3999.5200000000013,26.663466666666665,66.60118023253334,26.663467,26.069267,1,66.60118,3999.52
150,2022-05-16,14.330650433680567,4042.8600000000006,26.952399999999997,67.3228906256,26.9524,24.963581,1,67.322891,4042.86
150,2018-03-30,12.376755832802568,3973.17,26.312384105960263,65.72423076476821,26.312384,29.524069,1,65.724231,3973.17
150,2015-08-17,18.06101842436872,6014.659999999998,39.832185430463575,99.49458538437086,39.832185,39.412808,1,99.494585,6014.66
150,2015-09-19,22.156865973861564,8481.6,56.16953642384106,140.30273953907286,56.169536,50.984267,1,140.30274,8481.6
150,2019-10-25,15.387273107843518,4402.269999999999,29.154105960264907,72.82240864821195,29.154106,34.443882,1,72.822409,4402.27
150,2015-05-15,22.718773917460723,8305.589999999998,54.28490196078431,135.59521665333332,54.284902,54.313092,1,135.595217,8305.59
150,2020-02-27,14.964495466603726,3628.07,23.712875816993467,59.23106458222223,23.712876,26.33411,1,59.231065,3628.07
150,2022-11-26,15.538157743478843,4170.200000000001,27.2562091503268,68.0817584888889,27.256209,18.998056,1,68.081758,4170.2
150,2016-08-21,21.837404805851204,5668.22,36.806623376623364,91.93720336155842,36.806623,33.810141,1,91.937203,5668.22
150,2019-02-10,16.39576175422784,5599.989999999999,36.36357142857144,90.83052871142861,36.363571,35.42729,1,90.830529,5599.99
150,2022-06-21,12.61142264145911,3185.1499999999996,20.682792207792208,51.66238841948052,20.682792,17.881524,1,51.662388,3185.15
150,2018-09-08,12.930841724097274,3469.0699999999993,21.81805031446541,54.49808606968554,21.81805,27.209226,1,54.498086,3469.07
150,2021-10-27,13.837258816621258,3557.809999999999,21.961790123456794,54.85712568913581,21.96179,21.186272,1,54.857126,3557.81
150,2023-07-26,14.138871615611723,3102.7300000000005,19.035153374233126,47.54684364490797,19.035153,11.77018,1,47.546844,3102.73
150,2021-03-30,12.071355455175018,2786.42,17.094601226993873,42.69964710723929,17.094601,16.79462,1,42.699647,2786.42
150,2022-07-20,12.151390426526788,3301.2500000000005,20.253067484662573,50.5890030981595,20.253067,14.976909,1,50.589003,3301.25
150,2023-08-30,14.838783447872684,4318.14,26.170545454545454,65.36993994036364,26.170545,22.296522,1,65.36994,4318.14
150,2022-02-10,13.03151617932476,2346.3500000000004,14.22030303030303,35.52009860242425,14.220303,14.721543,1,35.520099,2346.35
150,2023-05-29,18.696460363348347,4925.35,29.85060606060606,74.56215724484849,29.850606,17.647784,1,74.562157,4925.35
150,2022-08-20,16.57473815314285,4158.9,24.90359281437126,62.20528988982037,24.903593,16.784353,1,62.20529,4158.9
150,2022-03-19,13.662240254371826,3861.7800000000007,22.986785714285713,57.41740477571429,22.986786,21.570976,1,57.417405,3861.78
150,2023-06-29,13.787644115730782,4135.29,24.469171597633135,61.120173460118345,24.469172,17.388107,1,61.120173,4135.29
150,2021-01-25,12.693785805680486,3495.5400000000013,20.441754385964906,51.06031354245613,20.441754,21.06882,1,51.060314,3495.54
150,2021-07-25,12.583939062712604,2943.3899999999994,16.916034482758622,42.25361523655173,16.916034,13.988166,1,42.253615,2943.39
150,2021-08-28,0,0,0,0,0,14.242143,1,0,0
150,2020-10-13,11.610444981655936,2479.36,14.00768361581921,34.98900847367232,14.007684,18.366959,1,34.989008,2479.36
150,2023-02-26,19.344977705743847,5062.81,28.442752808988768,71.04555944741574,28.442753,27.491573,1,71.045559,5062.81
150,2020-09-07,14.18160882518945,4224.52,23.733258426966295,59.2819771622472,23.733258,19.156194,1,59.281977,4224.52
150,2020-12-19,16.85589355253684,4168.7699999999995,23.420056179775276,58.4996468083146,23.420056,19.744451,1,58.499647,4168.77
148,2015-08-14,10.22310189782867,739.31,5.643587786259542,14.09680189038168,5.643588,8.007168,1,14.096802,739.31
148,2016-06-13,21.485635517330362,8745.26,62.91553956834534,157.153203017554,62.91554,40.607092,1,157.153203,8745.26
148,2016-07-11,27.47014289642952,7275.720000000002,51.96942857142857,129.81152534057145,51.969429,46.799643,1,129.811525,7275.72
148,2016-08-14,29.216696528327237,7792.789999999999,55.26801418439717,138.05087762241138,55.268014,36.940284,1,138.050878,7792.79
148,2016-10-23,28.847965690894856,8897.8,62.66056338028168,156.5163122760563,62.660563,47.141127,1,156.516312,8897.8
148,2016-05-13,28.044588951410947,8858.580000000002,62.3843661971831,155.82641479943663,62.384366,47.10558,1,155.826415,8858.58
148,2016-04-11,28.23743662837816,8267.66,57.81580419580419,144.41485961566434,57.815804,25.904667,1,144.41486,8267.66
148,2016-09-16,26.015406163793273,8870.220000000001,61.59875000000001,153.86406809500002,61.59875,35.170775,1,153.864068,8870.22
148,2016-02-07,21.821302464764596,4770.12,33.12583333333333,82.74316403666667,33.125833,36.700136,1,82.743164,4770.12
148,2016-03-11,23.02449155840338,7477.37,51.568068965517234,128.80899165710343,51.568069,46.903475,1,128.808992,7477.37
148,2015-09-13,22.538478855570546,4161.2,28.11621621621622,70.22992197837839,28.116216,41.750204,1,70.229922,4161.2
148,2015-10-18,23.651847765740854,6358.669999999999,42.39113333333332,105.88643804986664,42.391133,27.871908,1,105.886438,6358.67
148,2015-11-22,24.56305849982105,9052.199999999999,58.78051948051948,146.8245679012987,58.780519,48.261959,1,146.824568,9052.2
148,2015-07-10,17.597102159524383,2743.7300000000005,17.588012820512823,43.93211229564103,17.588013,18.247933,1,43.932112,2743.73
148,2016-01-03,30.2111067404284,8538.23,52.70512345679013,131.6491763958025,52.705123,54.115238,1,131.649176,8538.23
147,2014-11-27,22.858848416800207,3890.73,27.593829787234046,68.92508217106385,27.59383,34.883669,1,68.925082,3890.73
146,2014-12-20,74.3658275039744,28647.44000000001,298.4108333333333,745.3837095766667,298.410833,285.046277,1,745.38371,28647.44
146,2015-03-15,62.953580862866005,39873.520000000004,286.8598561151079,716.5311704379857,286.859856,319.611127,1,716.53117,39873.52
146,2014-11-13,66.82285996650656,34912.950000000004,247.60957446808513,618.4900899276597,247.609574,207.402071,1,618.49009,34912.95
146,2015-02-06,74.0488442335411,42388.36,294.3636111111111,735.2743798322222,294.363611,297.735874,1,735.27438,42388.36
139,2015-05-15,39.15054931262477,14626.109999999999,152.3553125,380.55980319625,152.355313,148.695729,1,380.559803,14626.11
139,2017-04-16,49.91966619210827,12284.449999999999,118.11971153846153,295.04461274807693,118.119712,129.966979,1,295.044613,12284.45
139,2017-06-03,39.47956962266508,18836.780000000002,131.72573426573427,329.03033498125876,131.725734,120.705385,1,329.030335,18836.78
139,2016-03-27,55.33299677699765,28484.440000000002,197.80861111111113,494.0950524122223,197.808611,200.271197,1,494.095052,28484.44
139,2016-02-28,50.52158095434501,25304.170000000006,174.51151724137932,435.9025462722759,174.511517,169.874545,1,435.902546,25304.17
139,2016-10-10,45.03985090101679,20909.920000000002,144.2063448275862,360.20495318951725,144.206345,134.089161,1,360.204953,20909.92
139,2016-04-29,53.28344961562279,28320.11,195.31110344827584,487.85666788165514,195.311103,180.656084,1,487.856668,28320.11
139,2016-09-03,44.981024472501566,20892.5,144.0862068965517,359.9048673793103,144.086207,162.398552,1,359.904867,20892.5
139,2017-01-01,57.167425132352804,25016.269999999997,170.17870748299322,425.0798634141497,170.178707,158.287872,1,425.079863,25016.27
139,2017-02-04,51.86085574895198,23456.889999999996,158.4925,395.88954017000003,158.4925,142.246154,1,395.88954,23456.89
139,2014-12-12,36.70000231675254,14139.899999999996,95.53986486486485,238.6436782135135,95.539865,101.505638,1,238.643678,14139.9
139,2017-03-13,51.8487964613043,21610.36,145.03597315436244,362.2772353277853,145.035973,141.030286,1,362.277235,21610.36
139,2016-11-12,53.24159276201971,23482.459999999995,157.60040268456376,393.6612202432215,157.600403,151.381806,1,393.66122,23482.46
139,2016-06-10,59.954815724168604,28550.240000000005,190.33493333333334,475.4269712170667,190.334933,177.875915,1,475.426971,28550.24
139,2016-07-24,57.27697777703266,26015.33,173.4355333333333,433.2149063234666,173.435533,182.988182,1,433.214906,26015.33
139,2015-12-19,69.30944153286933,30661.530000000002,203.05649006622522,507.2034353729803,203.05649,203.827413,1,507.203435,30661.53
139,2016-01-25,68.96324938622824,29571.07,194.5465131578947,485.94684061236836,194.546513,183.638552,1,485.946841,29571.07
139,2015-07-31,65.6454993587032,29609.250000000004,194.79769736842107,486.57425958552636,194.797697,169.774626,1,486.57426,29609.25
139,2015-01-31,39.436723351046936,18547.489999999998,121.2254248366013,302.80220007555556,121.225425,121.912466,1,302.8022,18547.49
139,2015-10-03,70.54048207849564,31614.960000000006,205.29194805194808,512.7872606898702,205.291948,180.626169,1,512.787261,31614.96
139,2015-11-13,75.24895936307257,33889.91,214.49310126582276,535.7703060382278,214.493101,218.814267,1,535.770306,33889.91
139,2015-03-02,50.73151792903154,23115.32,144.47075,360.86539606300005,144.47075,137.450659,1,360.865396,23115.32
139,2015-09-04,79.2542354542379,33569.020000000004,207.21617283950616,517.5936740301235,207.216173,192.85473,1,517.593674,33569.02
139,2015-04-11,44.22428130172147,18321.260000000006,112.40036809815949,280.7585850517791,112.400368,160.503151,1,280.758585,18321.26
139,2015-06-22,54.98213806099681,20378.129999999997,119.17035087719299,297.6689459164913,119.170351,155.401867,1,297.668946,20378.13
137,2015-02-13,37.40223388141045,6238.720000000002,127.32081632653062,318.02753713632654,127.320816,165.994286,1,318.027537,6238.72
137,2015-06-19,42.04908929558684,4803.24,94.18117647058824,235.24988656000002,94.181176,130.120833,1,235.249887,4803.24
137,2015-01-08,52.96804799110233,19616.170000000006,134.35732876712328,335.6036475169863,134.357329,157.355676,1,335.603648,19616.17
137,2015-03-20,42.75992834222855,20390.889999999996,134.1505921052632,335.0872515865791,134.150592,137.0775,1,335.087252,20390.89
137,2015-08-24,57.218013300360525,13435.98,87.24662337662336,217.9284547215584,87.246623,131.858859,1,217.928455,13435.98
137,2015-10-19,54.00277771313466,17163.13,111.4488961038961,278.3819564397403,111.448896,95.521987,1,278.381956,17163.13
137,2015-11-20,46.61371055010497,19827.4,127.09871794871795,317.47277003589744,127.098718,152.086962,1,317.47277,19827.4
137,2015-07-27,53.005310634298816,12231.78,77.90942675159236,194.60559415490448,77.909427,131.31,1,194.605594,12231.78
137,2015-05-18,56.133955562632735,15291.73,97.3995541401274,243.28889191159243,97.399554,140.233958,1,243.288892,15291.73
137,2015-04-20,45.16510456810911,18827.59,119.16196202531644,297.64799187316453,119.161962,141.817898,1,297.647992,18827.59
137,2015-09-18,51.18019049295773,16132.209999999997,100.82631250000001,251.84839972025006,100.826313,137.1896,1,251.8484,16132.21
137,2015-12-18,48.97901948279821,20552.27,126.08754601226993,314.94702028147236,126.087546,149.565577,1,314.94702,20552.27
136,2015-01-31,25.493060662729416,1278,14.043956043956046,35.07961134065935,14.043956,36.632043,1,35.079611,1278
136,2015-03-03,20.05931547774168,1794.9299999999998,18.504432989690724,46.221186916701036,18.504433,33.205455,1,46.221187,1794.93
136,2014-12-19,32.76902257377579,6359.66,61.15057692307692,152.74460166384614,61.150577,77.689505,1,152.744602,6359.66
135,2018-05-19,,,,,0,45.013962,1,0,0
135,2016-08-14,31.66055904677512,1598.56,36.330909090909095,90.74894328727275,36.330909,54.904375,1,90.748943,1598.56
135,2016-07-16,36.53848768109947,2384.7799999999997,39.09475409836065,97.65259695606558,39.094754,50.989825,1,97.652597,2384.78
135,2015-05-01,55.361989641100116,6840.759999999999,72.00800000000002,179.86475075200008,72.008,55.082131,1,179.864751,6840.76
135,2017-09-12,33.09119093101221,3812.1000000000004,35.96320754716981,89.83048219245283,35.963208,46.4919,1,89.830482,3812.1
135,2015-02-22,38.70099054200631,8444.44,62.09147058823529,155.09480726,62.091471,46.111678,1,155.094807,8444.44
135,2017-12-10,51.15101600509388,7380.910000000001,53.87525547445255,134.57198363532848,53.875255,60.346867,1,134.571984,7380.91
135,2018-01-12,41.85286998135559,5368.209999999999,39.184014598540145,97.87555576087591,39.184015,58.217123,1,97.875556,5368.21
135,2016-01-04,46.69790278890396,9981.060000000001,72.85445255474454,181.97905718715333,72.854453,75.128239,1,181.979057,9981.06
135,2016-11-07,37.866942230592905,4990.389999999999,36.162246376811595,90.32765013884058,36.162246,49.818421,1,90.32765,4990.39
135,2015-11-30,52.8937593943686,7265.8099999999995,52.27201438848921,130.56733750820146,52.272014,63.300286,1,130.567338,7265.81
135,2015-10-02,44.112143317398576,10032.479999999998,71.15234042553189,177.7274466178723,71.15234,58.460278,1,177.727447,10032.48
135,2015-05-31,51.969084104994735,9958.509999999998,70.13035211267605,175.1746792425352,70.130352,79.175797,1,175.174679,9958.51
135,2015-01-18,38.67224516681815,9801.900000000001,68.54475524475525,171.21410561958044,68.544755,64.651197,1,171.214106,9801.9
135,2014-11-13,27.901832406843965,6818.7699999999995,47.68370629370629,119.1064596634965,47.683706,67.012429,1,119.10646,6818.77
135,2017-06-09,37.5164206841414,6269.18,43.840419580419585,109.50652900643358,43.84042,47.620411,1,109.506529,6269.18
135,2015-10-31,39.78561663736073,8798.790000000003,61.102708333333325,152.62503339416665,61.102708,58.166918,1,152.625033,8798.79
135,2015-08-30,45.454592007964706,8722.27,60.57131944444444,151.2977068463889,60.571319,60.078973,1,151.297707,8722.27
135,2015-04-01,54.702746047133004,7459.159999999998,51.799722222222236,129.38762535444448,51.799722,42.654178,1,129.387625,7459.16
135,2015-07-04,46.62856838532168,10549.839999999998,72.2591780821918,180.4921544175343,72.259178,67.989586,1,180.492154,10549.84
135,2015-08-01,44.72030378630025,9064.220000000001,61.66136054421768,154.02045946721088,61.661361,52.537163,1,154.020459,9064.22
135,2016-02-07,44.79435268328508,9826.730000000001,65.95120805369127,164.73582932966443,65.951208,55.165069,1,164.735829,9826.73
135,2016-06-12,39.18407779887828,7391.539999999998,49.276933333333325,123.08609226506665,49.276933,46.743776,1,123.086092,7391.54
135,2014-12-13,40.73401763381082,9056.630000000001,59.97768211920529,149.81489341536422,59.977682,53.1436,1,149.814893,9056.63
135,2016-04-11,41.79767173348243,7462.57,49.42099337748344,123.44593178198676,49.420993,57.531667,1,123.445932,7462.57
135,2017-08-06,33.05632035761072,5003.3099999999995,33.134503311258285,82.76482028900665,33.134503,52.722781,1,82.76482,5003.31
135,2016-10-10,40.28152155757011,5969.71,37.78297468354431,94.37597661544307,37.782975,43.754706,1,94.375977,5969.71
135,2018-04-16,39.37529486246333,7264.67,45.68974842767295,114.12586397157233,45.689748,47.025153,1,114.125864,7264.67
135,2016-09-11,37.43693950285015,6552.04,40.69590062111802,101.65201119105593,40.695901,40.418025,1,101.652011,6552.04
135,2017-11-12,44.8422741183154,7284.3,44.96481481481481,112.31509289629629,44.964815,58.549247,1,112.315093,7284.3
135,2016-05-14,41.433783998040454,7609.42,46.683558282208594,116.60824595386505,46.683558,68.884731,1,116.608246,7609.42
135,2018-02-11,36.77729205855679,6079.000000000001,36.84242424242424,92.02662833939394,36.842424,56.416211,1,92.026628,6079
135,2017-10-15,43.420458572750206,6642.38,39.77473053892216,99.35107202826349,39.774731,58.014733,1,99.351072,6642.38
135,2016-03-11,40.68122566270378,8923.279999999999,51.87953488372093,129.58698493209303,51.879535,48.284615,1,129.586985,8923.28
135,2018-03-16,44.06386319289795,7355.45,42.27270114942529,105.59061292988507,42.272701,54.982138,1,105.590613,7355.45
135,2017-07-09,39.52335691552428,7806.700000000002,44.60971428571428,111.42810717028571,44.609714,54.709063,1,111.428107,7806.7
131,2018-05-12,3.6194250078921524,198.22000000000003,3.9644000000000004,9.902452753600002,3.9644,0,1,9.902453,198.22
131,2016-12-10,57.831571996359706,7603.969999999999,146.23019230769233,365.26020847461547,146.230192,160.593617,1,365.260208,7603.97
131,2021-04-30,0,0,0,0,0,0,1,0,0
131,2021-01-24,0,0,0,0,0,0.019608,1,0,0
131,2016-06-19,60.25229001473536,18839.99,192.24479591836732,480.19751001591834,192.244796,183.697374,1,480.19751,18839.99
131,2016-05-21,53.64498225767013,20601.159999999996,203.9718811881188,509.48993959445545,203.971881,238.414,1,509.48994,20601.16
131,2020-07-13,0.09622504486493762,1,0.009259259259259259,0.023128185185185186,0.009259,0,1,0.023128,1
131,2018-10-26,3.1541361117165714,242.46,1.75695652173913,4.388603306086956,1.756957,2.099712,1,4.388603,242.46
131,2019-09-10,0.23537848411415635,7.41,0.05369565217391302,0.1341233626086956,0.053696,0.610296,1,0.134123,7.41
131,2018-12-23,0.4812384188123748,21.240000000000002,0.1539130434782609,0.38445077217391316,0.153913,1.909362,1,0.384451,21.24
131,2019-04-20,0.2927235615142151,6,0.043478260869565216,0.10860191304347827,0.043478,2.032727,1,0.108602,6
131,2019-08-11,0.6651203053796899,18.240000000000002,0.13217391304347828,0.330149815652174,0.132174,0.37073,1,0.33015,18.24
131,2019-06-15,0.323427123475637,9.65,0.06992753623188405,0.17466807681159421,0.069928,0.597029,1,0.174668,9.65
131,2019-03-23,0.5264499655952658,20.41,0.14789855072463767,0.3694275075362319,0.147899,2.698472,1,0.369428,20.41
131,2020-01-10,0,0,0,0,0,4.187246,1,0,0
131,2019-02-24,1.4798301599993386,101.63999999999999,0.7365217391304347,1.8397164069565217,0.736522,3.330067,1,1.839716,101.64
131,2019-05-18,0.2652331616984004,7.24,0.05246376811594204,0.13104630840579715,0.052464,2.507808,1,0.131046,7.24
131,2019-12-08,0.0848188929679971,1,0.007194244604316548,0.017970100719424464,0.007194,1.51442,1,0.01797,1
131,2019-07-14,0.11951662978045267,2,0.014388489208633096,0.03594020143884893,0.014388,1.810493,1,0.03594,2
131,2020-08-15,0,0,0,0,0,0.06,1,0,0
131,2019-01-30,18.199087820229536,783.5500000000001,5.4793706293706315,13.686613050349656,5.479371,3.050204,1,13.686613,783.55
131,2020-02-09,0.20363098162323992,4,0.027972027972027972,0.06986976223776224,0.027972,0.4732,1,0.06987,4
131,2020-03-18,0,0,0,0,0,0.061176,1,0,0
131,2016-03-19,56.12628310004843,31333.110000000004,213.15040816326535,532.4164681281634,213.150408,229.50875,1,532.416468,31333.11
131,2016-08-29,114.49874628228919,21287.86999999999,143.83695945945948,359.28228616405414,143.836959,204.370986,1,359.282286,21287.87
131,2015-12-19,75.95964753837275,37414.86,251.10644295302012,627.2247218915436,251.106443,239.213333,1,627.224722,37414.86
131,2016-04-18,53.23451361532601,28424.74,190.77006711409402,476.5138675205371,190.770067,210.242416,1,476.513868,28424.74
131,2017-01-13,55.6026206572359,24078.629999999994,161.60154362416108,403.655446132349,161.601544,161.369865,1,403.655446,24078.63
131,2016-11-12,57.43433543427407,30500.84,204.70362416107383,511.31771938899334,204.703624,189.818219,1,511.317719,30500.84
131,2018-09-21,3.625358595855845,349.82,2.332133333333333,5.8253052538666665,2.332133,8.092039,1,5.825305,349.82
131,2015-02-28,84.24954508085564,42482.57,281.341523178808,702.7472356230465,281.341523,220.66953,1,702.747236,42482.57
131,2016-01-23,74.0034153260546,36717.29,243.16086092715233,607.3778975017219,243.160861,227.771544,1,607.377898,36717.29
131,2015-01-29,82.67725200781838,41328.69999999999,271.8993421052631,679.1621402815788,271.899342,226.627931,1,679.16214,41328.7
131,2018-11-23,2.7529080159788433,231.51999999999998,1.523157894736842,3.8046108084210526,1.523158,1.760921,1,3.804611,231.52
131,2018-08-24,4.360507582970502,672.65,4.425328947368422,11.05378135921053,4.425329,2.50559,1,11.053781,672.65
131,2017-03-13,46.185536139148724,17196.170000000002,112.39326797385621,280.7408500488889,112.393268,128.811513,1,280.74085,17196.17
131,2017-02-12,69.58686529198187,13115.619999999997,85.72300653594773,214.12269753777784,85.723007,92.697919,1,214.122698,13115.62
131,2015-05-17,83.0854361931755,40928.41999999999,265.7689610389611,663.8494047174028,265.768961,188.339404,1,663.849405,40928.42
131,2017-09-12,31.99054720412452,7955.6100000000015,51.65980519480521,129.03813444701302,51.659805,55.532581,1,129.038134,7955.61
131,2015-10-23,68.63625175137716,31014.840000000004,200.09574193548386,499.80794841909676,200.095742,174.023896,1,499.807948,31014.84
